Date : 2022/09/24 (SAT)
Time : 08:20:00
         UnWinder        OutFeeder 1        OutFeeder 2  
     X        Y         X        Y         X        Y    
  336.00     5.80    336.00     3.90    336.00     2.60  
  337.00     5.50    337.00     3.90    337.00     2.70  
  338.00     5.60    338.00     3.70    338.00     2.60  
  339.00     5.50    339.00     3.80    339.00     2.60  
  340.00     5.60    340.00     3.70    340.00     2.70  
  341.00     5.50    341.00     3.70    341.00     2.80  
  342.00     5.40    342.00     3.70    342.00     2.80  
  343.00     5.40    343.00     3.80    343.00     2.80  
  344.00     5.40    344.00     3.80    344.00     2.60  
  345.00     5.30    345.00     3.70    345.00     2.60  
  346.00     5.30    346.00     3.80    346.00     2.70  
  347.00     5.30    347.00     3.80    347.00     2.60  
  348.00     5.70    348.00     3.80    348.00     2.60  
  349.00     5.50    349.00     3.80    349.00     2.70  
  350.00     5.60    350.00     3.80    350.00     2.70  
  351.00     5.70    351.00     3.60    351.00     2.70  
  352.00     5.90    352.00     3.50    352.00     2.90  
  353.00     5.90    353.00     3.60    353.00     2.80  
  354.00     5.90    354.00     3.70    354.00     2.80  
  355.00     5.90    355.00     3.90    355.00     2.60  
  356.00     5.70    356.00     3.80    356.00     2.70  
  357.00     5.70    357.00     3.90    357.00     2.60  
  358.00     5.40    358.00     3.80    358.00     2.60  
  359.00     5.80    359.00     3.60    359.00     2.70  
  360.00     5.40    360.00     3.70    360.00     2.70  
  361.00     5.70    361.00     3.90    361.00     3.20  
  362.00     5.60    362.00     3.60    362.00     2.80  
  363.00     5.50    363.00     3.60    363.00     2.70  
  364.00     5.60    364.00     3.80    364.00     2.70  
  365.00     5.40    365.00     3.80    365.00     2.60  
  366.00     5.40    366.00     3.80    366.00     2.60  
  367.00     5.30    367.00     3.80    367.00     2.60  
  368.00     5.30    368.00     3.90    368.00     2.70  
  369.00     5.60    369.00     3.90    369.00     2.60  
  370.00     5.70    370.00     3.80    370.00     2.70  
  371.00     5.50    371.00     3.60    371.00     2.70  
  372.00     5.80    372.00     3.60    372.00     2.80  
  373.00     5.50    373.00     3.60    373.00     2.80  
  374.00     5.70    374.00     3.60    374.00     2.90  
  375.00     5.80    375.00     3.80    375.00     2.70  
  376.00     5.80    376.00     3.80    376.00     2.60  
  377.00     5.90    377.00     3.80    377.00     2.60  
  378.00     5.90    378.00     3.70    378.00     2.60  
  379.00     5.90    379.00     3.70    379.00     2.70  
  380.00     5.90    380.00     3.80    380.00     2.60  
  381.00     5.90    381.00     3.70    381.00     2.70  
  382.00     5.50    382.00     3.50    382.00     2.80  
  383.00     5.80    383.00     3.60    383.00     2.70  
  384.00     5.60    384.00     4.10    384.00     3.00  
  385.00     5.60    385.00     3.90    385.00     2.60  
  386.00     5.50    386.00     3.90    386.00     2.70  
  387.00     5.40    387.00     3.90    387.00     2.60  
  388.00     5.30    388.00     3.90    388.00     2.60  
  389.00     5.30    389.00     3.80    389.00     2.70  
  390.00     5.30    390.00     3.80    390.00     2.70  
  391.00     5.30    391.00     3.60    391.00     2.70  
  392.00     5.70    392.00     3.80    392.00     2.80  
  393.00     5.60    393.00     3.50    393.00     2.80  
  394.00     5.60    394.00     3.70    394.00     2.80  
  395.00     5.80    395.00     3.80    395.00     2.70  
  396.00     5.60    396.00     3.90    396.00     2.70  
  397.00     5.70    397.00     3.90    397.00     2.70  
  398.00     5.60    398.00     3.90    398.00     2.60  
  399.00     5.80    399.00     3.90    399.00     2.70  
  400.00     5.80    400.00     3.80    400.00     2.70  
  401.00     5.90    401.00     3.80    401.00     2.80  
  402.00     5.90    402.00     3.60    402.00     2.80  
  403.00     5.50    403.00     3.60    403.00     2.80  
  404.00     5.60    404.00     3.60    404.00     2.80  
  405.00     5.60    405.00     3.70    405.00     2.70  
  406.00     5.50    406.00     3.80    406.00     2.70  
  407.00     5.70    407.00     3.90    407.00     2.60  
  408.00     5.50    408.00     3.90    408.00     2.60  
  409.00     5.50    409.00     3.90    409.00     2.60  
  410.00     5.50    410.00     3.80    410.00     2.70  
  411.00     5.40    411.00     3.70    411.00     2.70  
  412.00     5.30    412.00     3.70    412.00     2.80  
  413.00     5.40    413.00     3.70    413.00     2.80  
  414.00     5.30    414.00     3.80    414.00     2.70  
  415.00     5.70    415.00     3.90    415.00     2.70  
  416.00     5.60    416.00     3.90    416.00     2.70  
  417.00     5.70    417.00     3.90    417.00     2.60  
  418.00     5.50    418.00     3.90    418.00     2.60  
  419.00     5.60    419.00     3.90    419.00     2.60  
  420.00     5.70    420.00     3.90    420.00     2.60  
  421.00     5.70    421.00     3.80    421.00     2.70  
  422.00     5.80    422.00     3.60    422.00     2.70  
  423.00     5.90    423.00     3.70    423.00     2.80  
  424.00     5.90    424.00     3.70    424.00     2.80  
  425.00     5.80    425.00     3.80    425.00     2.70  
  426.00     5.50    426.00     3.80    426.00     2.70  
  427.00     5.70    427.00     3.90    427.00     2.60  
  428.00     5.50    428.00     3.90    428.00     2.60  
  429.00     5.70    429.00     3.90    429.00     2.60  
  430.00     5.50    430.00     3.90    430.00     2.70  
  431.00     5.40    431.00     3.70    431.00     2.60  
  432.00     5.40    432.00     3.70    432.00     2.70  
  433.00     5.30    433.00     3.60    433.00     2.70  
  434.00     5.30    434.00     3.60    434.00     2.80  
  435.00     5.30    435.00     3.80    435.00     2.70  
  436.00     5.30    436.00     3.80    436.00     2.60  
  437.00     5.30    437.00     3.90    437.00     2.60  
  438.00     5.70    438.00     3.90    438.00     2.60  
  439.00     5.60    439.00     3.90    439.00     2.60  
  440.00     5.60    440.00     3.80    440.00     2.60  
  441.00     5.60    441.00     3.70    441.00     2.60  
  442.00     5.60    442.00     3.60    442.00     2.80  
  443.00     5.80    443.00     3.60    443.00     2.80  
  444.00     5.80    444.00     3.70    444.00     2.70  
  445.00     5.90    445.00     3.80    445.00     2.70  
  446.00     5.90    446.00     3.80    446.00     2.60  
  447.00     5.90    447.00     3.90    447.00     2.60  
  448.00     5.70    448.00     3.80    448.00     2.40  
  449.00     5.60    449.00     3.90    449.00     2.60  
  450.00     5.60    450.00     3.80    450.00     2.60  
  451.00     5.40    451.00     3.80    451.00     2.60  
  452.00     5.70    452.00     3.80    452.00     2.60  
  453.00     5.50    453.00     3.70    453.00     2.70  
  454.00     5.60    454.00     3.60    454.00     2.70  
  455.00     5.50    455.00     3.60    455.00     2.70  
  456.00     5.40    456.00     3.80    456.00     2.70  
  457.00     5.40    457.00     3.90    457.00     2.70  
  458.00     5.30    458.00     3.90    458.00     2.60  
  459.00     5.30    459.00     3.80    459.00     2.60  
  460.00     5.30    460.00     3.90    460.00     2.40  
  461.00     5.70    461.00     3.80    461.00     2.60  
  462.00     5.60    462.00     3.80    462.00     2.60  
  463.00     5.70    463.00     3.70    463.00     2.70  
  464.00     5.50    464.00     3.60    464.00     2.70  
  465.00     5.70    465.00     3.70    465.00     2.70  
  466.00     5.80    466.00     3.70    466.00     2.60  
  467.00     5.80    467.00     3.90    467.00     2.60  
  468.00     5.90    468.00     3.90    468.00     2.60  
  469.00     5.90    469.00     3.80    469.00     2.60  
  470.00     5.90    470.00     3.80    470.00     2.60  
  471.00     5.90    471.00     3.80    471.00     2.60  
  472.00     5.40    472.00     3.80    472.00     2.60  
  473.00     5.80    473.00     3.80    473.00     2.60  
  474.00     5.40    474.00     3.60    474.00     2.70  
  475.00     5.70    475.00     3.60    475.00     2.70  
  476.00     5.50    476.00     3.80    476.00     2.70  
  477.00     5.40    477.00     3.90    477.00     2.60  
  478.00     5.40    478.00     3.90    478.00     2.60  
  479.00     5.30    479.00     3.90    479.00     2.60  
  480.00     5.30    480.00     3.90    480.00     2.60  
  481.00     5.30    481.00     3.80    481.00     2.60  
  482.00     5.30    482.00     3.80    482.00     2.60  
  483.00     5.70    483.00     3.70    483.00     2.60  
  484.00     5.60    484.00     3.60    484.00     2.70  
  485.00     5.60    485.00     3.70    485.00     2.70  
  486.00     5.60    486.00     3.70    486.00     2.70  
  487.00     5.60    487.00     3.80    487.00     2.60  
  488.00     5.80    488.00     3.90    488.00     2.60  
  489.00     5.80    489.00     3.80    489.00     2.60  
  490.00     5.70    490.00     3.80    490.00     2.60  
  491.00     5.90    491.00     3.90    491.00     2.50  
  492.00     5.90    492.00     3.80    492.00     2.60  
  493.00     5.70    493.00     3.60    493.00     2.60  
  494.00     5.50    494.00     3.60    494.00     2.70  
  495.00     5.80    495.00     3.50    495.00     2.70  
  496.00     5.40    496.00     3.60    496.00     2.70  
  497.00     5.40    497.00     3.80    497.00     2.70  
  498.00     5.70    498.00     3.80    498.00     2.60  
  499.00     5.40    499.00     3.80    499.00     2.60  
  500.00     5.70    500.00     3.80    500.00     2.60  
  501.00     5.50    501.00     3.70    501.00     2.60  
  502.00     5.40    502.00     3.80    502.00     2.60  
  503.00     5.30    503.00     3.60    503.00     2.70  
  504.00     5.30    504.00     3.60    504.00     2.80  
  505.00     5.50    505.00     3.70    505.00     2.70  
  506.00     5.60    506.00     3.60    506.00     2.70  
  507.00     5.60    507.00     3.60    507.00     2.70  
  508.00     5.80    508.00     3.80    508.00     2.60  
  509.00     5.60    509.00     3.80    509.00     2.60  
  510.00     5.70    510.00     3.90    510.00     2.60  
  511.00     5.60    511.00     3.70    511.00     2.60  
  512.00     5.80    512.00     3.80    512.00     2.60  
  513.00     5.80    513.00     3.80    513.00     2.60  
  514.00     5.90    514.00     3.70    514.00     2.70  
  515.00     5.90    515.00     3.50    515.00     2.70  
  516.00     5.50    516.00     3.60    516.00     2.70  
  517.00     5.60    517.00     3.60    517.00     2.70  
  518.00     5.60    518.00     3.80    518.00     2.70  
  519.00     5.60    519.00     3.80    519.00     2.60  
  520.00     5.50    520.00     3.90    520.00     2.70  
  521.00     5.60    521.00     3.80    521.00     2.60  
  522.00     5.50    522.00     3.80    522.00     2.70  
  523.00     5.40    523.00     3.80    523.00     2.60  
  524.00     5.40    524.00     3.60    524.00     2.70  
  525.00     5.30    525.00     3.50    525.00     2.70  
  526.00     5.30    526.00     3.50    526.00     2.70  
