,ts,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF
47,2022-09-13 20:27:16.400,4.6,4.0,0.3,-0.1,4.8,4.8,0.3,0.3,5.5,3.3
48,2022-09-13 20:27:16.600,4.6,3.9,0.3,-0.1,4.8,4.8,0.3,0.2,5.5,3.3
49,2022-09-13 20:27:16.800,4.8,4.0,0.4,-0.1,4.8,4.7,0.3,0.2,5.5,3.3
50,2022-09-13 20:27:17.000,4.5,4.0,0.3,-0.1,4.8,4.8,0.3,0.2,5.5,3.3
51,2022-09-13 20:27:17.200,4.7,4.0,0.4,-0.1,4.7,4.8,0.4,0.2,5.5,3.3
52,2022-09-13 20:27:17.400,4.6,3.9,0.3,-0.1,4.8,4.7,0.3,0.2,5.5,3.3
53,2022-09-13 20:27:17.600,4.7,3.9,0.3,-0.1,4.8,4.7,0.4,0.4,5.5,3.25
54,2022-09-13 20:27:17.800,4.7,4.0,0.4,-0.2,4.7,4.7,0.4,0.3,5.5,3.3
55,2022-09-13 20:27:18.000,4.7,4.0,0.4,-0.1,4.8,4.8,0.4,0.3,5.5,3.3499999999999996
56,2022-09-13 20:27:18.200,4.6,3.9,0.3,0.0,4.8,4.8,0.4,0.2,5.5,3.3
57,2022-09-13 20:27:18.400,4.8,3.9,0.3,-0.1,4.8,4.8,0.3,0.2,5.5,3.3
58,2022-09-13 20:27:18.600,4.7,4.0,0.3,-0.2,4.8,4.7,0.2,0.2,5.5,3.3
59,2022-09-13 20:27:18.800,4.6,4.0,0.3,-0.1,4.7,4.8,0.4,0.2,5.5,3.3
60,2022-09-13 20:27:19.000,4.7,4.0,0.3,-0.1,4.7,4.7,0.3,0.3,5.5,3.3
61,2022-09-13 20:27:19.200,4.6,3.9,0.3,-0.1,4.7,4.8,0.4,0.2,5.5,3.25
62,2022-09-13 20:27:19.400,4.7,3.9,0.3,-0.1,4.7,4.8,0.3,0.2,5.5,3.3
63,2022-09-13 20:27:19.600,4.7,3.9,0.3,0.0,4.7,4.8,0.4,0.2,5.5,3.3
64,2022-09-13 20:27:19.800,4.6,4.0,0.4,-0.1,4.7,4.8,0.4,0.2,5.5,3.3
65,2022-09-13 20:27:20.000,4.7,4.0,0.3,-0.1,4.7,4.8,0.4,0.3,5.5,3.3
66,2022-09-13 20:27:20.200,4.7,4.0,0.3,-0.1,4.7,4.8,0.3,0.2,5.5,3.3
67,2022-09-13 20:27:20.400,4.5,3.9,0.3,-0.2,4.7,4.7,0.4,0.2,5.5,3.3
68,2022-09-13 20:27:20.600,4.7,3.9,0.3,-0.1,4.7,4.8,0.2,0.2,5.5,3.3
69,2022-09-13 20:27:20.800,4.6,3.9,0.4,0.0,4.8,4.8,0.4,0.3,5.5,3.3
70,2022-09-13 20:27:21.000,4.7,4.0,0.3,-0.1,4.7,4.8,0.3,0.2,5.5,3.3
71,2022-09-13 20:27:21.200,4.7,3.9,0.3,-0.1,4.7,4.8,0.4,0.3,5.5,3.3
72,2022-09-13 20:27:21.400,4.7,3.9,0.3,-0.1,4.7,4.8,0.5,0.2,5.5,3.25
73,2022-09-13 20:27:21.600,4.6,4.0,0.4,-0.1,4.7,4.8,0.5,0.2,5.5,3.25
74,2022-09-13 20:27:21.800,4.7,4.0,0.3,-0.1,4.7,4.8,0.5,0.3,5.5,3.25
75,2022-09-13 20:27:22.000,4.6,4.0,0.4,-0.2,4.8,4.8,0.7,0.3,5.5,3.3
76,2022-09-13 20:27:22.200,4.6,4.0,0.4,-0.1,4.8,4.8,0.6,0.3,5.5,3.3
77,2022-09-13 20:27:22.400,4.7,4.0,0.4,-0.1,4.8,4.7,0.6,0.2,5.5,3.3499999999999996
78,2022-09-13 20:27:22.600,4.6,4.0,0.3,-0.1,4.7,4.8,0.5,0.2,5.5,3.3
79,2022-09-13 20:27:22.800,4.7,4.0,0.4,-0.1,4.8,4.7,0.7,0.2,5.5,3.3
80,2022-09-13 20:27:23.000,4.6,4.0,0.4,-0.1,4.8,4.7,0.6,0.3,5.5,3.25
81,2022-09-13 20:27:23.200,4.6,3.9,0.3,-0.1,4.8,4.8,0.7,0.2,5.5,3.3
82,2022-09-13 20:27:23.400,4.6,3.9,0.3,-0.1,4.8,4.7,0.7,0.2,5.5,3.25
83,2022-09-13 20:27:23.600,4.7,4.0,0.3,-0.1,4.7,4.8,0.6,0.2,5.5,3.3
84,2022-09-13 20:27:23.800,4.6,4.0,0.3,-0.1,4.7,4.8,0.6,0.2,5.5,3.3
85,2022-09-13 20:27:24.000,4.8,4.0,0.4,-0.1,4.7,4.8,0.6,0.4,5.5,3.3
86,2022-09-13 20:27:24.200,4.6,3.9,0.3,-0.1,4.8,4.7,0.7,0.6,5.5,3.3
87,2022-09-13 20:27:24.400,4.8,4.0,0.3,-0.1,4.7,4.8,1.0,0.8,5.5,3.3
88,2022-09-13 20:27:24.600,4.6,4.0,0.4,0.0,4.7,4.8,0.7,0.5,5.5,3.25
89,2022-09-13 20:27:24.800,4.6,4.0,0.3,-0.1,4.7,4.7,0.6,0.2,5.5,3.3
90,2022-09-13 20:27:25.000,4.7,4.0,0.3,-0.1,4.8,4.8,0.7,0.3,5.6,3.3
91,2022-09-13 20:27:25.200,4.7,4.0,0.4,-0.1,4.8,4.8,0.6,0.2,5.5,3.3
92,2022-09-13 20:27:25.400,4.5,4.0,0.3,-0.1,4.7,4.7,0.5,0.2,5.5,3.3
93,2022-09-13 20:27:25.600,4.7,4.0,0.4,-0.1,4.8,4.7,0.5,0.2,5.5,3.3
94,2022-09-13 20:27:25.800,4.7,4.0,0.4,-0.1,4.8,4.8,0.7,0.2,5.5,3.3
95,2022-09-13 20:27:26.000,4.7,4.0,0.3,-0.1,4.8,4.8,0.6,0.2,5.5,3.3
96,2022-09-13 20:27:26.200,4.7,4.0,0.4,-0.1,4.7,4.7,0.7,0.2,5.5,3.3
97,2022-09-13 20:27:26.400,4.5,3.9,0.2,-0.1,4.7,4.7,0.6,0.3,5.5,3.25
98,2022-09-13 20:27:26.600,4.7,3.9,0.4,-0.1,4.8,4.7,0.7,0.3,5.5,3.3
99,2022-09-13 20:27:26.800,4.7,3.9,0.4,-0.1,4.7,4.8,0.7,0.2,5.5,3.3
100,2022-09-13 20:27:27.000,4.6,4.0,0.4,0.0,4.7,4.8,0.7,0.2,5.5,3.3
101,2022-09-13 20:27:27.200,4.6,4.0,0.3,-0.1,4.8,4.8,0.7,0.2,5.6,3.25
102,2022-09-13 20:27:27.400,4.7,3.9,0.3,-0.2,4.8,4.7,0.6,0.3,5.5,3.3499999999999996
103,2022-09-13 20:27:27.600,4.5,3.9,0.3,-0.2,4.7,4.8,0.6,0.2,5.6,3.25
104,2022-09-13 20:27:27.800,4.7,4.0,0.3,-0.1,4.8,4.7,0.7,0.2,5.6,3.3
105,2022-09-13 20:27:28.000,4.5,3.9,0.3,-0.1,4.7,4.8,0.6,0.2,5.5,3.25
106,2022-09-13 20:27:28.200,4.7,3.9,0.4,-0.1,4.7,4.8,0.8,0.2,5.5,3.3
107,2022-09-13 20:27:28.400,4.7,3.9,0.4,-0.1,4.8,4.8,0.6,0.2,5.6,3.3
108,2022-09-13 20:27:28.600,4.7,4.0,0.3,-0.1,4.7,4.8,0.6,0.3,5.5,3.3
109,2022-09-13 20:27:28.800,4.5,4.0,0.3,-0.1,4.7,4.8,0.6,0.3,5.6,3.3
110,2022-09-13 20:27:29.000,4.7,4.0,0.5,-0.1,4.7,4.8,0.6,0.2,5.5,3.3499999999999996
111,2022-09-13 20:27:29.200,4.6,4.0,0.3,-0.1,4.8,4.8,0.6,0.2,5.5,3.3
