Date : 2022/09/08 (THU)
Time : 10:05:18
         UnWinder        OutFeeder 1        OutFeeder 2  
     X        Y         X        Y         X        Y    
  530.00     6.00    530.00     4.20    530.00     3.00  
  531.00     6.00    531.00     4.20    531.00     3.10  
  532.00     6.00    532.00     4.10    532.00     3.10  
  533.00     6.00    533.00     4.10    533.00     3.10  
  534.00     5.90    534.00     4.10    534.00     3.10  
  535.00     5.90    535.00     4.10    535.00     3.10  
  536.00     5.90    536.00     4.30    536.00     3.00  
  537.00     5.60    537.00     4.30    537.00     2.90  
  538.00     5.80    538.00     4.20    538.00     2.90  
  539.00     5.90    539.00     4.10    539.00     2.90  
  540.00     5.90    540.00     4.10    540.00     2.90  
  541.00     5.60    541.00     4.10    541.00     3.00  
  542.00     5.90    542.00     4.10    542.00     3.10  
  543.00     5.90    543.00     4.10    543.00     3.10  
  544.00     5.90    544.00     4.10    544.00     3.20  
  545.00     5.90    545.00     4.10    545.00     3.10  
  546.00     5.90    546.00     4.20    546.00     3.10  
  547.00     5.90    547.00     4.20    547.00     3.00  
  548.00     5.60    548.00     4.20    548.00     2.90  
  549.00     5.60    549.00     4.10    549.00     3.00  
  550.00     5.50    550.00     4.20    550.00     2.90  
  551.00     5.40    551.00     4.20    551.00     3.00  
  552.00     5.40    552.00     4.10    552.00     3.10  
  553.00     5.50    553.00     4.10    553.00     3.10  
  554.00     5.70    554.00     4.10    554.00     3.20  
  555.00     5.50    555.00     4.10    555.00     3.20  
  556.00     5.40    556.00     4.20    556.00     3.20  
  557.00     5.40    557.00     4.20    557.00     3.10  
  558.00     5.40    558.00     4.20    558.00     3.00  
  559.00     5.40    559.00     4.20    559.00     2.90  
  560.00     5.40    560.00     4.10    560.00     2.90  
  561.00     5.50    561.00     4.10    561.00     3.10  
  562.00     5.70    562.00     4.10    562.00     3.10  
  563.00     5.80    563.00     4.20    563.00     3.10  
  564.00     5.80    564.00     4.10    564.00     3.20  
  565.00     5.80    565.00     4.10    565.00     3.20  
  566.00     5.90    566.00     4.00    566.00     3.10  
  567.00     6.00    567.00     4.30    567.00     3.00  
  568.00     6.00    568.00     4.30    568.00     2.90  
  569.00     5.90    569.00     4.20    569.00     2.90  
  570.00     6.00    570.00     4.20    570.00     3.00  
  571.00     5.90    571.00     4.10    571.00     3.00  
  572.00     5.90    572.00     4.10    572.00     3.10  
  573.00     5.90    573.00     4.20    573.00     3.10  
  574.00     5.90    574.00     4.10    574.00     3.10  
  575.00     5.50    575.00     4.10    575.00     3.10  
  576.00     5.90    576.00     4.10    576.00     3.10  
  577.00     5.40    577.00     4.20    577.00     3.10  
  578.00     5.90    578.00     4.20    578.00     2.90  
  579.00     5.90    579.00     4.10    579.00     2.90  
  580.00     5.80    580.00     4.20    580.00     3.00  
  581.00     5.90    581.00     4.20    581.00     3.00  
  582.00     5.90    582.00     4.20    582.00     3.00  
  583.00     5.90    583.00     4.20    583.00     3.10  
  584.00     5.70    584.00     4.10    584.00     3.10  
  585.00     5.50    585.00     4.10    585.00     3.20  
  586.00     5.50    586.00     4.00    586.00     3.10  
  587.00     5.50    587.00     4.20    587.00     3.00  
  588.00     5.40    588.00     4.30    588.00     2.90  
  589.00     5.40    589.00     4.30    589.00     2.90  
  590.00     5.30    590.00     4.20    590.00     2.90  
  591.00     5.30    591.00     4.20    591.00     2.90  
  592.00     5.30    592.00     4.20    592.00     3.00  
  593.00     5.30    593.00     4.20    593.00     3.00  
  594.00     5.30    594.00     4.20    594.00     3.10  
  595.00     5.40    595.00     4.00    595.00     3.10  
  596.00     5.40    596.00     4.10    596.00     3.10  
  597.00     5.40    597.00     4.20    597.00     3.10  
  598.00     5.40    598.00     4.20    598.00     2.90  
  599.00     5.60    599.00     4.40    599.00     2.90  
  600.00     5.80    600.00     4.10    600.00     2.90  
  601.00     5.80    601.00     4.20    601.00     3.00  
  602.00     5.80    602.00     4.10    602.00     3.00  
  603.00     5.90    603.00     4.20    603.00     3.10  
  604.00     6.00    604.00     4.20    604.00     3.20  
  605.00     6.00    605.00     4.10    605.00     3.20  
  606.00     5.90    606.00     4.10    606.00     3.10  
  607.00     5.90    607.00     4.20    607.00     3.10  
  608.00     5.90    608.00     4.20    608.00     3.00  
  609.00     5.90    609.00     4.20    609.00     2.90  
  610.00     5.90    610.00     4.20    610.00     2.90  
  611.00     5.40    611.00     4.20    611.00     2.90  
  612.00     5.90    612.00     4.20    612.00     3.00  
  613.00     5.90    613.00     4.20    613.00     3.00  
  614.00     6.00    614.00     4.20    614.00     3.00  
  615.00     5.70    615.00     4.20    615.00     3.10  
  616.00     5.80    616.00     4.10    616.00     3.20  
  617.00     6.00    617.00     4.10    617.00     3.20  
  618.00     5.50    618.00     4.20    618.00     3.10  
  619.00     5.80    619.00     4.20    619.00     3.00  
  620.00     5.80    620.00     4.20    620.00     2.90  
  621.00     5.80    621.00     4.20    621.00     2.90  
  622.00     5.50    622.00     4.20    622.00     3.10  
  623.00     5.50    623.00     4.10    623.00     3.10  
  624.00     5.40    624.00     4.10    624.00     3.10  
  625.00     5.40    625.00     4.10    625.00     3.10  
  626.00     5.30    626.00     4.10    626.00     3.10  
  627.00     5.30    627.00     3.70    627.00     2.60  
  628.00     5.30    628.00     4.10    628.00     3.00  
  629.00     5.30    629.00     4.20    629.00     2.90  
  630.00     5.30    630.00     4.20    630.00     2.90  
  631.00     5.30    631.00     4.20    631.00     2.90  
  632.00     5.30    632.00     4.10    632.00     2.90  
  633.00     5.30    633.00     4.10    633.00     3.00  
  634.00     5.30    634.00     4.10    634.00     3.00  
  635.00     5.30    635.00     4.10    635.00     3.10  
  636.00     5.70    636.00     4.00    636.00     3.10  
  637.00     5.50    637.00     4.00    637.00     3.10  
  638.00     5.50    638.00     4.10    638.00     3.00  
  639.00     5.80    639.00     4.20    639.00     2.80  
  640.00     5.90    640.00     4.20    640.00     2.70  
  641.00     5.90    641.00     4.20    641.00     2.90  
  642.00     6.00    642.00     4.10    642.00     3.00  
  643.00     6.00    643.00     4.10    643.00     3.00  
  644.00     5.90    644.00     4.10    644.00     3.00  
  645.00     5.90    645.00     4.10    645.00     3.10  
  646.00     5.90    646.00     4.00    646.00     3.10  
  647.00     5.80    647.00     4.00    647.00     3.10  
  648.00     5.50    648.00     4.10    648.00     3.10  
  649.00     5.90    649.00     4.10    649.00     3.00  
  650.00     6.00    650.00     4.20    650.00     2.90  
  651.00     5.40    651.00     4.20    651.00     2.90  
  652.00     5.90    652.00     4.10    652.00     2.90  
  653.00     6.00    653.00     4.00    653.00     2.90  
  654.00     5.90    654.00     4.10    654.00     2.90  
  655.00     5.90    655.00     4.10    655.00     3.00  
  656.00     5.50    656.00     4.10    656.00     3.10  
  657.00     5.90    657.00     4.10    657.00     3.10  
  658.00     5.90    658.00     4.10    658.00     3.00  
  659.00     5.70    659.00     4.20    659.00     2.90  
  660.00     5.50    660.00     4.20    660.00     2.90  
  661.00     5.40    661.00     4.10    661.00     2.90  
  662.00     5.40    662.00     4.10    662.00     2.90  
  663.00     5.40    663.00     4.10    663.00     3.00  
  664.00     5.30    664.00     4.10    664.00     3.00  
  665.00     5.30    665.00     4.10    665.00     3.00  
  666.00     5.30    666.00     4.10    666.00     3.30  
  667.00     5.30    667.00     4.00    667.00     3.10  
  668.00     5.30    668.00     3.90    668.00     3.10  
  669.00     5.30    669.00     4.10    669.00     3.00  
  670.00     5.30    670.00     4.10    670.00     2.90  
  671.00     5.40    671.00     4.20    671.00     2.90  
  672.00     5.50    672.00     4.10    672.00     2.90  
  673.00     5.60    673.00     4.10    673.00     2.90  
  674.00     5.70    674.00     4.10    674.00     3.00  
  675.00     5.70    675.00     4.10    675.00     3.10  
  676.00     5.80    676.00     4.10    676.00     3.10  
  677.00     5.90    677.00     4.00    677.00     3.20  
  678.00     6.00    678.00     4.20    678.00     3.10  
  679.00     6.00    679.00     4.20    679.00     3.00  
  680.00     6.00    680.00     4.10    680.00     2.90  
  681.00     6.00    681.00     4.10    681.00     2.90  
  682.00     5.90    682.00     4.10    682.00     2.90  
  683.00     5.90    683.00     4.10    683.00     2.90  
  684.00     5.90    684.00     4.10    684.00     2.90  
  685.00     5.90    685.00     4.10    685.00     3.00  
  686.00     5.90    686.00     4.10    686.00     3.00  
  687.00     5.90    687.00     4.00    687.00     3.20  
  688.00     5.70    688.00     4.00    688.00     3.10  
  689.00     5.70    689.00     4.10    689.00     3.10  
  690.00     6.00    690.00     4.20    690.00     3.00  
  691.00     5.90    691.00     4.10    691.00     2.90  
  692.00     5.50    692.00     4.10    692.00     2.90  
  693.00     5.90    693.00     4.10    693.00     2.90  
  694.00     5.90    694.00     4.10    694.00     3.00  
  695.00     5.90    695.00     4.10    695.00     3.00  
  696.00     5.70    696.00     4.10    696.00     3.10  
  697.00     5.50    697.00     3.90    697.00     3.20  
  698.00     5.40    698.00     4.00    698.00     3.10  
  699.00     5.40    699.00     4.10    699.00     3.00  
  700.00     5.40    700.00     4.10    700.00     2.90  
  701.00     5.30    701.00     4.10    701.00     2.80  
  702.00     5.40    702.00     4.10    702.00     2.90  
  703.00     5.30    703.00     4.10    703.00     2.90  
  704.00     5.30    704.00     4.10    704.00     2.90  
  705.00     5.20    705.00     4.10    705.00     3.00  
  706.00     5.30    706.00     4.10    706.00     3.00  
  707.00     5.30    707.00     4.00    707.00     3.10  
  708.00     5.30    708.00     3.90    708.00     3.20  
  709.00     5.40    709.00     4.00    709.00     3.10  
  710.00     5.40    710.00     4.10    710.00     3.00  
  711.00     5.40    711.00     4.20    711.00     3.00  
  712.00     5.50    712.00     4.20    712.00     2.90  
  713.00     5.70    713.00     4.10    713.00     2.80  
  714.00     5.80    714.00     4.10    714.00     2.80  
  715.00     5.90    715.00     4.10    715.00     2.90  
  716.00     6.00    716.00     4.10    716.00     3.10  
  717.00     6.00    717.00     4.10    717.00     3.10  
  718.00     6.00    718.00     4.10    718.00     3.10  
  719.00     6.00    719.00     4.10    719.00     3.00  
  720.00     5.90    720.00     4.10    720.00     3.00  
  721.00     6.00    721.00     4.20    721.00     2.90  
  722.00     5.90    722.00     4.20    722.00     2.90  
  723.00     5.90    723.00     4.10    723.00     3.00  
  724.00     5.90    724.00     4.10    724.00     2.90  
  725.00     5.90    725.00     4.10    725.00     3.00  
  726.00     5.70    726.00     4.10    726.00     3.10  
  727.00     5.90    727.00     4.10    727.00     3.20  
  728.00     5.70    728.00     3.90    728.00     3.10  
  729.00     5.70    729.00     4.10    729.00     3.10  
  730.00     5.70    730.00     4.10    730.00     3.00  
  731.00     5.70    731.00     4.20    731.00     2.90  
  732.00     5.70    732.00     4.20    732.00     2.80  
  733.00     5.50    733.00     4.10    733.00     3.00  
  734.00     5.50    734.00     4.10    734.00     2.90  
  735.00     5.50    735.00     4.10    735.00     3.00  
  736.00     5.40    736.00     4.10    736.00     3.10  
  737.00     5.40    737.00     4.10    737.00     3.10  
  738.00     5.30    738.00     3.90    738.00     3.30  
  739.00     5.30    739.00     4.10    739.00     3.10  
  740.00     5.30    740.00     4.10    740.00     3.00  
  741.00     5.30    741.00     4.20    741.00     3.00  
  742.00     5.30    742.00     4.10    742.00     2.80  
  743.00     5.30    743.00     4.10    743.00     2.90  
  744.00     5.30    744.00     4.10    744.00     2.90  
  745.00     5.40    745.00     4.10    745.00     2.90  
  746.00     5.40    746.00     4.10    746.00     3.00  
  747.00     5.40    747.00     4.10    747.00     3.00  
  748.00     5.60    748.00     4.10    748.00     3.10  
  749.00     5.70    749.00     4.00    749.00     3.10  
  750.00     5.70    750.00     4.10    750.00     3.10  
  751.00     5.80    751.00     4.20    751.00     2.90  
  752.00     5.90    752.00     4.10    752.00     2.90  
  753.00     6.00    753.00     4.20    753.00     2.90  
  754.00     6.00    754.00     4.10    754.00     2.90  
  755.00     6.00    755.00     4.10    755.00     3.10  
  756.00     5.90    756.00     4.10    756.00     3.00  
  757.00     6.00    757.00     4.10    757.00     3.10  
  758.00     5.90    758.00     4.10    758.00     3.10  
  759.00     5.90    759.00     4.00    759.00     3.10  
  760.00     5.90    760.00     4.10    760.00     3.10  
  761.00     5.90    761.00     4.10    761.00     3.00  
  762.00     5.70    762.00     4.20    762.00     3.00  
  763.00     5.70    763.00     4.20    763.00     2.90  
  764.00     5.90    764.00     4.10    764.00     2.90  
  765.00     5.80    765.00     4.10    765.00     2.90  
  766.00     5.90    766.00     4.10    766.00     3.00  
  767.00     5.90    767.00     4.10    767.00     3.00  
  768.00     5.80    768.00     4.10    768.00     3.10  
  769.00     5.60    769.00     3.90    769.00     3.10  
  770.00     5.60    770.00     4.10    770.00     3.10  
  771.00     5.50    771.00     4.10    771.00     3.00  
  772.00     5.40    772.00     4.20    772.00     3.00  
  773.00     5.40    773.00     4.20    773.00     2.90  
  774.00     5.40    774.00     4.00    774.00     2.90  
  775.00     5.40    775.00     4.10    775.00     2.90  
  776.00     5.40    776.00     4.10    776.00     3.00  
  777.00     5.30    777.00     4.20    777.00     3.10  
  778.00     5.40    778.00     4.00    778.00     3.10  
  779.00     5.30    779.00     4.10    779.00     3.10  
  780.00     5.30    780.00     4.10    780.00     3.10  
  781.00     5.40    781.00     4.10    781.00     3.10  
  782.00     5.30    782.00     4.20    782.00     2.90  
  783.00     5.30    783.00     4.20    783.00     2.90  
  784.00     5.40    784.00     4.20    784.00     3.00  
  785.00     5.50    785.00     4.10    785.00     2.90  
  786.00     5.70    786.00     4.10    786.00     3.00  
  787.00     5.80    787.00     4.10    787.00     3.00  
  788.00     5.80    788.00     4.10    788.00     3.10  
  789.00     6.00    789.00     4.10    789.00     3.10  
  790.00     6.00    790.00     4.10    790.00     3.10  
  791.00     6.00    791.00     4.20    791.00     3.00  
  792.00     6.00    792.00     4.20    792.00     2.90  
  793.00     5.90    793.00     4.20    793.00     2.90  
  794.00     5.90    794.00     4.10    794.00     2.90  
  795.00     5.90    795.00     4.10    795.00     2.90  
  796.00     5.90    796.00     4.00    796.00     3.00  
  797.00     5.90    797.00     4.10    797.00     3.00  
  798.00     5.50    798.00     4.10    798.00     3.10  
  799.00     5.90    799.00     4.10    799.00     3.10  
  800.00     5.90    800.00     4.00    800.00     3.10  
  801.00     5.40    801.00     4.10    801.00     3.10  
  802.00     5.80    802.00     4.20    802.00     3.00  
  803.00     5.90    803.00     4.10    803.00     2.90  
  804.00     6.00    804.00     4.20    804.00     2.90  
  805.00     5.90    805.00     4.10    805.00     2.90  
  806.00     5.90    806.00     4.10    806.00     2.90  
  807.00     5.70    807.00     4.10    807.00     3.00  
  808.00     5.50    808.00     4.10    808.00     3.10  
  809.00     5.40    809.00     4.10    809.00     3.10  
  810.00     5.40    810.00     4.00    810.00     3.10  
  811.00     5.40    811.00     4.10    811.00     3.10  
  812.00     5.30    812.00     4.20    812.00     2.90  
  813.00     5.30    813.00     4.20    813.00     2.90  
  814.00     5.30    814.00     4.20    814.00     2.90  
  815.00     5.30    815.00     4.00    815.00     2.90  
  816.00     5.30    816.00     4.10    816.00     2.90  
  817.00     5.30    817.00     4.10    817.00     3.00  
  818.00     5.30    818.00     4.10    818.00     3.10  
  819.00     5.30    819.00     4.20    819.00     3.10  
  820.00     5.30    820.00     3.90    820.00     3.10  
  821.00     5.40    821.00     4.10    821.00     3.10  
  822.00     5.50    822.00     4.10    822.00     3.00  
  823.00     5.50    823.00     4.20    823.00     2.90  
  824.00     5.70    824.00     4.30    824.00     2.90  
  825.00     5.80    825.00     4.20    825.00     2.90  
  826.00     5.90    826.00     4.10    826.00     3.00  
  827.00     6.00    827.00     4.10    827.00     3.00  
  828.00     6.10    828.00     4.00    828.00     3.10  
  829.00     6.00    829.00     4.00    829.00     3.10  
  830.00     6.00    830.00     4.00    830.00     3.10  
  831.00     5.90    831.00     4.10    831.00     3.10  
  832.00     5.90    832.00     4.10    832.00     3.10  
  833.00     5.90    833.00     4.20    833.00     3.00  
  834.00     5.90    834.00     4.20    834.00     2.90  
  835.00     5.90    835.00     4.20    835.00     2.90  
  836.00     5.40    836.00     4.10    836.00     2.90  
  837.00     5.90    837.00     4.10    837.00     3.00  
  838.00     5.90    838.00     4.20    838.00     3.00  
  839.00     5.90    839.00     4.20    839.00     3.10  
  840.00     5.70    840.00     4.10    840.00     3.10  
  841.00     5.60    841.00     4.10    841.00     3.10  
  842.00     5.60    842.00     4.20    842.00     3.10  
  843.00     5.50    843.00     4.10    843.00     2.90  
  844.00     5.50    844.00     4.20    844.00     2.90  
  845.00     5.40    845.00     4.10    845.00     3.00  
  846.00     5.40    846.00     4.10    846.00     3.00  
  847.00     5.40    847.00     4.10    847.00     3.00  
  848.00     5.40    848.00     4.10    848.00     3.00  
  849.00     5.30    849.00     4.10    849.00     3.10  
  850.00     5.30    850.00     4.10    850.00     3.10  
  851.00     5.30    851.00     4.00    851.00     3.20  
  852.00     5.30    852.00     4.10    852.00     3.10  
  853.00     5.30    853.00     4.20    853.00     3.00  
  854.00     5.30    854.00     4.30    854.00     2.90  
  855.00     5.30    855.00     4.20    855.00     2.90  
  856.00     5.30    856.00     4.10    856.00     2.90  
  857.00     5.40    857.00     4.00    857.00     3.00  
  858.00     5.50    858.00     4.10    858.00     3.10  
  859.00     5.60    859.00     4.10    859.00     3.10  
  860.00     5.70    860.00     4.10    860.00     3.20  
  861.00     5.80    861.00     4.10    861.00     3.20  
  862.00     5.90    862.00     4.10    862.00     3.00  
  863.00     6.00    863.00     4.20    863.00     3.00  
  864.00     6.00    864.00     4.20    864.00     3.00  
  865.00     6.00    865.00     4.20    865.00     3.00  
  866.00     5.90    866.00     4.10    866.00     2.90  
  867.00     5.90    867.00     4.10    867.00     2.90  
  868.00     5.90    868.00     4.10    868.00     3.00  
  869.00     5.90    869.00     4.20    869.00     3.20  
  870.00     5.60    870.00     4.10    870.00     3.10  
  871.00     5.90    871.00     4.10    871.00     3.10  
  872.00     6.00    872.00     4.10    872.00     3.20  
  873.00     5.80    873.00     4.20    873.00     3.00  
  874.00     5.80    874.00     4.20    874.00     3.00  
  875.00     5.50    875.00     4.20    875.00     2.90  
  876.00     5.90    876.00     4.10    876.00     2.90  
  877.00     6.00    877.00     4.10    877.00     3.00  
  878.00     6.00    878.00     4.10    878.00     3.10  
  879.00     5.90    879.00     4.20    879.00     3.10  
  880.00     5.80    880.00     4.10    880.00     3.10  
  881.00     5.70    881.00     4.00    881.00     3.00  
  882.00     5.50    882.00     4.10    882.00     3.10  
  883.00     5.40    883.00     4.10    883.00     3.00  
  884.00     5.40    884.00     4.30    884.00     3.00  
  885.00     5.40    885.00     4.30    885.00     3.00  
  886.00     5.30    886.00     4.20    886.00     2.80  
  887.00     5.30    887.00     4.10    887.00     2.90  
  888.00     5.30    888.00     4.10    888.00     3.00  
  889.00     5.30    889.00     4.10    889.00     3.10  
  890.00     5.30    890.00     4.10    890.00     3.10  
  891.00     5.30    891.00     4.00    891.00     3.20  
  892.00     5.20    892.00     4.00    892.00     3.30  
  893.00     5.30    893.00     4.10    893.00     3.00  
  894.00     5.30    894.00     4.20    894.00     3.00  
  895.00     5.30    895.00     4.20    895.00     2.90  
  896.00     5.50    896.00     4.10    896.00     2.90  
  897.00     5.60    897.00     4.10    897.00     2.90  
  898.00     5.80    898.00     4.10    898.00     3.00  
  899.00     5.90    899.00     4.20    899.00     3.00  
  900.00     5.90    900.00     4.10    900.00     3.10  
  901.00     6.00    901.00     4.00    901.00     3.30  
  902.00     6.10    902.00     4.00    902.00     3.20  
  903.00     6.00    903.00     4.10    903.00     3.10  
  904.00     6.00    904.00     4.20    904.00     3.00  
  905.00     5.90    905.00     4.20    905.00     3.00  
  906.00     5.90    906.00     4.20    906.00     3.00  
  907.00     5.90    907.00     4.10    907.00     3.00  
  908.00     5.90    908.00     4.10    908.00     3.00  
  909.00     5.60    909.00     4.10    909.00     3.10  
  910.00     5.90    910.00     4.10    910.00     3.10  
  911.00     5.80    911.00     4.10    911.00     3.10  
  912.00     5.80    912.00     3.90    912.00     3.20  
  913.00     5.90    913.00     4.10    913.00     3.10  
  914.00     6.00    914.00     4.20    914.00     3.00  
  915.00     5.90    915.00     4.20    915.00     2.90  
  916.00     5.90    916.00     4.10    916.00     2.90  
  917.00     5.80    917.00     4.10    917.00     3.10  
  918.00     5.60    918.00     4.10    918.00     3.00  
  919.00     5.50    919.00     4.10    919.00     3.10  
  920.00     5.40    920.00     4.10    920.00     3.30  
  921.00     5.40    921.00     3.90    921.00     3.30  
  922.00     5.30    922.00     3.90    922.00     3.30  
  923.00     5.30    923.00     4.00    923.00     3.20  
  924.00     5.30    924.00     4.10    924.00     3.00  
  925.00     5.30    925.00     4.20    925.00     3.10  
  926.00     5.30    926.00     4.10    926.00     2.90  
  927.00     5.30    927.00     4.20    927.00     2.90  
  928.00     5.30    928.00     4.10    928.00     2.90  
  929.00     5.30    929.00     4.10    929.00     3.00  
  930.00     5.30    930.00     4.10    930.00     3.10  
  931.00     5.30    931.00     4.10    931.00     3.10  
  932.00     5.40    932.00     4.00    932.00     3.10  
  933.00     5.40    933.00     4.10    933.00     3.20  
  934.00     5.50    934.00     4.20    934.00     3.10  
  935.00     5.70    935.00     4.20    935.00     3.00  
  936.00     5.80    936.00     4.20    936.00     2.90  
  937.00     5.80    937.00     4.00    937.00     2.90  
  938.00     6.00    938.00     4.00    938.00     2.90  
  939.00     6.00    939.00     4.00    939.00     3.00  
  940.00     6.00    940.00     4.10    940.00     3.10  
  941.00     6.00    941.00     4.10    941.00     3.10  
  942.00     6.00    942.00     3.90    942.00     3.10  
  943.00     5.90    943.00     4.00    943.00     3.10  
  944.00     5.90    944.00     4.10    944.00     3.10  
  945.00     6.00    945.00     4.30    945.00     3.10  
  946.00     5.90    946.00     4.20    946.00     3.00  
  947.00     5.50    947.00     4.10    947.00     2.90  
  948.00     5.90    948.00     4.10    948.00     2.90  
  949.00     5.90    949.00     4.10    949.00     3.00  
  950.00     5.90    950.00     4.10    950.00     3.10  
  951.00     6.00    951.00     4.10    951.00     3.10  
  952.00     6.00    952.00     3.90    952.00     3.10  
  953.00     5.90    953.00     4.10    953.00     3.20  
  954.00     5.70    954.00     4.20    954.00     3.10  
  955.00     5.50    955.00     4.20    955.00     3.10  
  956.00     5.40    956.00     4.20    956.00     2.80  
  957.00     5.40    957.00     4.20    957.00     2.90  
  958.00     5.30    958.00     4.20    958.00     2.90  
  959.00     5.40    959.00     4.20    959.00     2.90  
  960.00     5.30    960.00     4.20    960.00     3.00  
  961.00     5.30    961.00     4.20    961.00     3.00  
  962.00     5.30    962.00     4.10    962.00     3.10  
  963.00     5.30    963.00     4.00    963.00     3.20  
  964.00     5.20    964.00     4.10    964.00     3.20  
  965.00     5.20    965.00     4.20    965.00     3.10  
  966.00     5.20    966.00     4.30    966.00     3.00  
  967.00     5.30    967.00     4.20    967.00     3.00  
  968.00     5.30    968.00     4.10    968.00     3.00  
  969.00     5.30    969.00     4.10    969.00     3.00  
  970.00     5.50    970.00     4.10    970.00     3.10  
  971.00     5.70    971.00     4.10    971.00     3.10  
  972.00     5.80    972.00     3.90    972.00     3.10  
  973.00     5.80    973.00     4.10    973.00     3.20  
  974.00     5.90    974.00     4.20    974.00     3.10  
  975.00     6.10    975.00     4.20    975.00     3.10  
  976.00     6.00    976.00     4.30    976.00     3.00  
  977.00     6.00    977.00     4.20    977.00     3.00  
  978.00     6.00    978.00     4.20    978.00     3.00  
  979.00     5.90    979.00     4.20    979.00     2.90  
  980.00     5.90    980.00     4.10    980.00     3.00  
  981.00     5.90    981.00     4.10    981.00     3.10  
  982.00     5.90    982.00     4.10    982.00     3.10  
  983.00     5.90    983.00     4.00    983.00     3.20  
  984.00     5.90    984.00     4.10    984.00     3.20  
  985.00     5.90    985.00     4.20    985.00     3.00  
  986.00     5.90    986.00     4.30    986.00     3.00  
  987.00     5.90    987.00     4.20    987.00     2.90  
  988.00     5.50    988.00     4.10    988.00     2.90  
  989.00     5.90    989.00     4.20    989.00     2.90  
  990.00     5.70    990.00     4.10    990.00     3.00  
  991.00     5.50    991.00     4.20    991.00     3.10  
  992.00     5.40    992.00     4.10    992.00     3.10  
  993.00     5.40    993.00     4.10    993.00     3.10  
  994.00     5.40    994.00     4.10    994.00     3.10  
  995.00     5.30    995.00     4.10    995.00     3.20  
  996.00     5.30    996.00     4.20    996.00     3.10  
  997.00     5.30    997.00     4.30    997.00     3.00  
  998.00     5.30    998.00     4.20    998.00     2.90  
  999.00     5.30    999.00     4.10    999.00     3.00  
 1000.00     5.30   1000.00     4.20   1000.00     3.00  
 1001.00     5.30   1001.00     4.10   1001.00     3.10  
 1002.00     5.30   1002.00     4.10   1002.00     3.10  
 1003.00     5.30   1003.00     3.90   1003.00     3.10  
 1004.00     5.30   1004.00     4.20   1004.00     3.10  
 1005.00     5.30   1005.00     4.20   1005.00     3.10  
 1006.00     5.40   1006.00     4.30   1006.00     3.00  
 1007.00     5.50   1007.00     4.20   1007.00     2.90  
 1008.00     5.70   1008.00     4.20   1008.00     2.90  
 1009.00     5.80   1009.00     4.10   1009.00     2.90  
 1010.00     5.80   1010.00     4.20   1010.00     3.00  
 1011.00     5.90   1011.00     4.20   1011.00     3.00  
 1012.00     6.00   1012.00     4.10   1012.00     3.00  
 1013.00     6.00   1013.00     4.10   1013.00     3.10  
 1014.00     6.00   1014.00     4.00   1014.00     3.10  
 1015.00     6.00   1015.00     4.10   1015.00     3.30  
 1016.00     5.90   1016.00     4.20   1016.00     3.00  
 1017.00     6.00   1017.00     4.30   1017.00     2.90  
 1018.00     5.90   1018.00     4.30   1018.00     2.90  
 1019.00     5.90   1019.00     4.20   1019.00     2.90  
 1020.00     5.90   1020.00     4.10   1020.00     2.90  
 1021.00     5.90   1021.00     4.20   1021.00     3.00  
 1022.00     5.90   1022.00     4.20   1022.00     3.00  
 1023.00     5.90   1023.00     4.10   1023.00     3.10  
 1024.00     6.00   1024.00     4.00   1024.00     3.10  
 1025.00     5.90   1025.00     4.00   1025.00     3.20  
 1026.00     5.40   1026.00     4.20   1026.00     3.00  
 1027.00     5.80   1027.00     4.30   1027.00     3.00  
 1028.00     5.80   1028.00     4.30   1028.00     2.90  
 1029.00     5.40   1029.00     4.20   1029.00     2.90  
 1030.00     5.40   1030.00     4.20   1030.00     2.90  
 1031.00     5.40   1031.00     4.20   1031.00     3.00  
 1032.00     5.30   1032.00     4.00   1032.00     3.00  
 1033.00     5.30   1033.00     4.00   1033.00     3.00  
 1034.00     5.30   1034.00     4.10   1034.00     3.10  
 1035.00     5.30   1035.00     4.10   1035.00     3.10  
 1036.00     5.20   1036.00     4.20   1036.00     3.10  
 1037.00     5.30   1037.00     4.20   1037.00     2.90  
 1038.00     5.30   1038.00     4.30   1038.00     2.90  
 1039.00     5.90   1039.00     4.10   1039.00     3.00  
 1040.00     5.40   1040.00     4.20   1040.00     2.90  
 1041.00     5.40   1041.00     4.10   1041.00     3.00  
 1042.00     5.30   1042.00     4.20   1042.00     3.00  
 1043.00     5.40   1043.00     4.20   1043.00     3.10  
 1044.00     5.70   1044.00     4.00   1044.00     3.10  
 1045.00     5.80   1045.00     4.10   1045.00     3.10  
 1046.00     5.90   1046.00     4.20   1046.00     3.10  
 1047.00     5.90   1047.00     4.20   1047.00     2.90  
 1048.00     6.00   1048.00     4.30   1048.00     2.90  
 1049.00     6.00   1049.00     4.20   1049.00     2.90  
 1050.00     6.00   1050.00     4.20   1050.00     2.90  
 1051.00     6.00   1051.00     4.20   1051.00     3.00  
 1052.00     6.00   1052.00     4.10   1052.00     3.00  
 1053.00     5.90   1053.00     4.10   1053.00     3.00  
 1054.00     5.90   1054.00     4.20   1054.00     3.10  
 1055.00     5.90   1055.00     4.10   1055.00     3.10  
 1056.00     5.90   1056.00     4.20   1056.00     3.20  
 1057.00     5.90   1057.00     4.20   1057.00     3.00  
 1058.00     5.90   1058.00     4.30   1058.00     3.00  
