Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm],FileName
06,20,34,47,0.0,0.000,0.000,441.841,402.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,48,0.0,0.000,0.000,442.981,401.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,49,0.0,0.000,0.000,444.038,405.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,50,0.0,0.000,0.000,444.893,409.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,51,0.0,0.000,0.000,445.998,408.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,52,0.0,0.000,0.000,447.791,406.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,53,0.0,0.000,0.000,449.491,409.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,54,0.0,0.000,0.000,449.731,400.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,55,0.0,0.000,0.000,449.976,399.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,56,0.0,0.000,0.000,450.033,397.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,57,0.0,0.000,0.000,450.462,397.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,58,0.0,0.000,0.000,450.436,400.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,34,59,0.0,0.000,0.000,451.248,406.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,00,0.0,0.000,0.000,452.412,401.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,02,0.0,0.000,0.000,453.358,401.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,03,0.0,0.000,0.000,452.351,405.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,04,0.0,0.000,0.000,451.749,396.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,05,0.0,553.595,239.341,451.512,394.426,0.103,0.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,06,0.0,565.182,231.335,452.728,394.035,0.052,0.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,07,0.0,0.000,0.000,453.806,400.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,08,0.0,0.000,0.000,454.460,403.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,09,0.0,580.726,174.332,456.168,400.733,-0.003,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,10,0.0,583.405,157.142,459.220,399.223,0.000,-0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,11,0.0,586.198,136.828,460.059,394.592,-0.011,-0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,12,0.0,584.387,124.697,460.344,394.116,0.000,-0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,13,0.0,583.920,110.637,461.667,389.272,0.005,-0.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,14,0.0,584.153,111.957,463.174,398.318,0.014,-0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,15,0.0,585.001,110.098,463.783,402.605,0.010,-0.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,16,0.0,586.342,99.012,464.254,400.791,0.008,-0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,17,0.0,589.017,90.075,465.168,402.459,0.000,-0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,18,0.0,591.470,83.498,465.631,403.928,-0.012,-0.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,19,0.0,590.076,71.981,464.616,398.762,-0.010,-0.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,20,0.0,588.668,63.906,463.368,396.787,-0.008,-0.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,21,0.0,586.450,61.034,462.857,392.464,0.000,-0.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,22,0.0,584.279,61.958,462.744,397.884,0.008,-0.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,23,0.0,585.514,63.700,462.406,397.701,0.000,-0.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,24,0.0,0.000,0.000,463.175,400.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,35,25,0.0,0.000,0.000,464.218,399.364,0.000,0.000,385.028,490.366,365.334,169.813,0.000,0.000,0.000,0.000,-0.154,-2.500,0.000,0.000,
06,20,35,26,0.0,0.000,0.000,465.325,400.496,0.000,0.000,384.725,489.928,364.008,163.971,0.000,0.000,0.000,0.000,-0.162,-2.542,0.000,0.000,
