,timestamp,Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm].1,FileName
0,2022-09-13 17:21:24,13,17,21,24,0.0,311.629,178.166,494.188,318.91,-0.176,-0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,2022-09-13 17:21:33,13,17,21,33,0.0,310.611,427.519,490.592,619.842,-0.19,-1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,2022-09-13 17:21:38,13,17,21,38,0.0,0.0,0.0,491.649,579.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,2022-09-13 17:21:39,13,17,21,39,0.0,0.0,0.0,490.447,582.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2022-09-13 17:21:40,13,17,21,40,0.0,0.0,0.0,488.034,578.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2022-09-13 17:21:41,13,17,21,41,0.0,0.0,0.0,484.599,575.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2022-09-13 17:21:42,13,17,21,42,0.0,0.0,0.0,480.974,577.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,2022-09-13 17:21:43,13,17,21,43,0.0,0.0,0.0,478.976,581.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,2022-09-13 17:21:44,13,17,21,44,0.0,0.0,0.0,478.632,579.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,2022-09-13 17:21:45,13,17,21,45,0.0,271.575,259.313,474.903,711.16,-0.08,-2.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,2022-09-13 17:21:46,13,17,21,46,0.0,256.065,221.641,475.938,584.878,0.0,-1.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11,2022-09-13 17:21:47,13,17,21,47,0.0,254.043,309.016,473.461,581.612,0.0,-1.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,2022-09-13 17:21:48,13,17,21,48,0.0,254.903,383.142,469.672,585.851,-0.024,-1.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2022-09-13 17:21:49,13,17,21,49,0.0,247.005,427.193,464.483,578.369,-0.01,-0.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,2022-09-13 17:21:50,13,17,21,50,0.0,245.246,463.238,460.289,589.304,-0.02,-0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,2022-09-13 17:21:51,13,17,21,51,0.0,238.472,489.11,457.75,582.114,0.0,-0.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16,2022-09-13 17:21:52,13,17,21,52,0.0,238.251,500.696,456.817,584.227,-0.006,-0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2022-09-13 17:21:53,13,17,21,53,0.0,239.005,511.534,455.243,585.801,-0.014,-0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2022-09-13 17:21:54,13,17,21,54,0.0,237.903,526.106,453.562,586.6,-0.019,-0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2022-09-13 17:21:55,13,17,21,55,0.0,235.707,536.632,450.409,591.626,-0.023,-0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2022-09-13 17:21:56,13,17,21,56,0.0,229.967,531.397,446.246,584.978,-0.014,-0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,2022-09-13 17:21:57,13,17,21,57,0.0,225.543,539.386,440.506,582.713,-0.022,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,2022-09-13 17:21:58,13,17,21,58,0.0,221.183,537.731,435.752,581.742,-0.025,-0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23,2022-09-13 17:21:59,13,17,21,59,0.0,218.114,526.763,433.71,581.635,-0.02,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2022-09-13 17:22:00,13,17,22,0,0.0,213.526,523.713,432.94,580.914,0.0,-0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25,2022-09-13 17:22:01,13,17,22,1,0.0,212.651,522.773,432.279,581.112,0.0,-0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022-09-13 17:22:02,13,17,22,2,0.0,214.711,533.38,431.302,582.252,-0.013,-0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,2022-09-13 17:22:03,13,17,22,3,0.0,211.856,540.665,429.704,585.779,-0.009,-0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2022-09-13 17:22:04,13,17,22,4,0.0,208.998,539.072,427.882,582.252,-0.005,-0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022-09-13 17:22:05,13,17,22,5,0.0,207.558,537.558,425.188,575.948,-0.007,-0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,2022-09-13 17:22:06,13,17,22,6,0.0,206.083,544.628,422.657,583.494,-0.015,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
