,timestamp,Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm].1,FileName
1114,2022-09-24 18:16:01,24,18,16,1,0.0,239.631,387.873,494.804,552.352,-0.022,-0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1115,2022-09-24 18:16:03,24,18,16,3,0.0,236.517,395.345,490.775,555.511,-0.026,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1116,2022-09-24 18:16:04,24,18,16,4,0.0,229.312,391.018,487.105,549.959,-0.009,-0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1117,2022-09-24 18:16:05,24,18,16,5,0.0,227.445,403.279,481.899,549.342,-0.222,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1118,2022-09-24 18:16:06,24,18,16,6,0.0,180.93,403.995,477.435,549.543,-0.055,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1119,2022-09-24 18:16:08,24,18,16,8,0.0,169.153,397.953,474.973,555.892,-0.02,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1120,2022-09-24 18:16:09,24,18,16,9,0.0,164.993,385.51,473.609,550.576,-0.008,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1121,2022-09-24 18:16:10,24,18,16,10,0.0,163.706,371.625,472.622,551.244,-0.007,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1122,2022-09-24 18:16:12,24,18,16,12,0.0,162.549,346.161,471.989,543.55,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1123,2022-09-24 18:16:13,24,18,16,13,0.0,163.235,336.43,471.761,530.252,-0.009,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1124,2022-09-24 18:16:14,24,18,16,14,0.0,159.564,338.166,470.437,527.929,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1125,2022-09-24 18:16:15,24,18,16,15,0.0,157.559,341.711,468.794,534.419,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1126,2022-09-24 18:16:17,24,18,16,17,0.0,157.261,353.683,468.044,541.377,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1127,2022-09-24 18:16:18,24,18,16,18,0.0,156.718,357.932,468.384,543.732,0.005,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1128,2022-09-24 18:16:19,24,18,16,19,0.0,158.083,351.5,470.264,540.354,-0.091,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1129,2022-09-24 18:16:21,24,18,16,21,0.0,141.872,347.035,471.274,534.225,-0.023,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1130,2022-09-24 18:16:22,24,18,16,22,0.0,137.466,349.103,472.9,534.152,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
