Date : 2022/09/13 (TUE)
Time : 11:41:07
         UnWinder        OutFeeder 1        OutFeeder 2  
     X        Y         X        Y         X        Y    
  120.00     5.60    120.00     3.80    120.00     2.80  
  121.00     5.50    121.00     3.80    121.00     2.80  
  122.00     5.50    122.00     3.90    122.00     2.80  
  123.00     5.60    123.00     3.80    123.00     2.80  
  124.00     5.50    124.00     3.80    124.00     2.80  
  125.00     5.50    125.00     3.80    125.00     2.80  
  126.00     5.60    126.00     3.80    126.00     2.80  
  127.00     5.60    127.00     3.80    127.00     2.80  
  128.00     5.50    128.00     3.80    128.00     2.80  
  129.00     5.60    129.00     3.70    129.00     2.80  
  130.00     5.50    130.00     3.70    130.00     2.80  
  131.00     5.60    131.00     3.80    131.00     2.70  
  132.00     5.50    132.00     3.80    132.00     2.80  
  133.00     5.50    133.00     3.80    133.00     2.90  
  134.00     5.50    134.00     3.80    134.00     2.80  
  135.00     5.50    135.00     3.80    135.00     2.80  
  136.00     5.50    136.00     3.80    136.00     2.80  
  137.00     5.60    137.00     3.80    137.00     2.80  
  138.00     5.50    138.00     3.80    138.00     2.80  
  139.00     5.60    139.00     3.80    139.00     2.80  
  140.00     5.60    140.00     3.80    140.00     2.80  
  141.00     5.50    141.00     3.90    141.00     2.80  
  142.00     5.50    142.00     3.80    142.00     2.80  
  143.00     5.50    143.00     3.80    143.00     2.80  
  144.00     5.50    144.00     3.70    144.00     2.80  
  145.00     5.60    145.00     3.80    145.00     2.80  
  146.00     5.60    146.00     3.80    146.00     2.80  
  147.00     5.60    147.00     3.80    147.00     2.80  
  148.00     5.50    148.00     3.80    148.00     2.80  
  149.00     5.50    149.00     3.80    149.00     2.80  
  150.00     5.50    150.00     3.80    150.00     2.80  
  151.00     5.50    151.00     3.80    151.00     2.80  
  152.00     5.50    152.00     3.70    152.00     2.80  
  153.00     5.60    153.00     3.80    153.00     2.80  
  154.00     5.60    154.00     3.80    154.00     2.80  
