Date : 2022/09/13 (TUE)
Time : 10:30:26
         UnWinder        OutFeeder 1        OutFeeder 2  
     X        Y         X        Y         X        Y    
  873.00     5.70    873.00     4.00    873.00     3.00  
  874.00     5.70    874.00     3.90    874.00     3.00  
  875.00     5.70    875.00     4.00    875.00     3.00  
  876.00     5.70    876.00     4.00    876.00     3.10  
  877.00     5.70    877.00     4.00    877.00     3.00  
  878.00     5.70    878.00     4.10    878.00     3.00  
  879.00     5.70    879.00     4.00    879.00     3.00  
  880.00     5.70    880.00     4.00    880.00     3.00  
  881.00     5.70    881.00     4.10    881.00     3.00  
  882.00     5.70    882.00     3.90    882.00     2.90  
  883.00     5.70    883.00     4.00    883.00     3.00  
  884.00     5.70    884.00     3.90    884.00     3.00  
  885.00     5.70    885.00     3.90    885.00     3.00  
  886.00     5.70    886.00     4.00    886.00     3.00  
  887.00     5.70    887.00     4.00    887.00     3.00  
  888.00     5.70    888.00     4.00    888.00     3.00  
  889.00     5.70    889.00     4.00    889.00     3.00  
  890.00     5.70    890.00     3.90    890.00     3.00  
  891.00     5.70    891.00     4.00    891.00     3.00  
  892.00     5.70    892.00     3.90    892.00     3.00  
  893.00     5.70    893.00     3.90    893.00     3.10  
  894.00     5.70    894.00     3.90    894.00     3.00  
  895.00     5.70    895.00     4.00    895.00     3.00  
  896.00     5.70    896.00     3.90    896.00     3.00  
  897.00     5.70    897.00     4.00    897.00     3.00  
  898.00     5.70    898.00     4.00    898.00     3.00  
  899.00     5.70    899.00     4.10    899.00     3.00  
  900.00     5.70    900.00     4.00    900.00     3.00  
  901.00     5.70    901.00     3.90    901.00     3.00  
  902.00     5.80    902.00     3.90    902.00     3.00  
  903.00     5.70    903.00     4.00    903.00     3.00  
  904.00     5.70    904.00     3.90    904.00     3.00  
  905.00     5.70    905.00     3.90    905.00     3.10  
  906.00     5.70    906.00     4.00    906.00     3.00  
  907.00     5.70    907.00     3.90    907.00     3.10  
  908.00     5.70    908.00     4.00    908.00     3.00  
  909.00     5.70    909.00     4.00    909.00     3.00  
  910.00     5.70    910.00     4.00    910.00     3.00  
  911.00     5.70    911.00     4.10    911.00     3.00  
  912.00     5.70    912.00     4.00    912.00     3.00  
  913.00     5.70    913.00     3.90    913.00     3.00  
  914.00     5.70    914.00     4.00    914.00     3.00  
  915.00     5.70    915.00     3.90    915.00     3.00  
  916.00     5.70    916.00     4.00    916.00     3.00  
  917.00     5.70    917.00     4.00    917.00     3.00  
  918.00     5.80    918.00     3.90    918.00     3.10  
  919.00     5.70    919.00     4.00    919.00     3.00  
  920.00     5.70    920.00     4.00    920.00     3.00  
  921.00     5.70    921.00     4.00    921.00     3.00  
  922.00     5.70    922.00     4.00    922.00     3.00  
  923.00     5.70    923.00     4.00    923.00     3.00  
  924.00     5.70    924.00     4.00    924.00     3.00  
  925.00     5.70    925.00     3.90    925.00     3.00  
  926.00     5.70    926.00     4.00    926.00     3.00  
  927.00     5.70    927.00     4.00    927.00     3.00  
  928.00     5.70    928.00     3.90    928.00     3.00  
  929.00     5.70    929.00     3.90    929.00     3.00  
  930.00     5.70    930.00     4.00    930.00     3.00  
  931.00     5.70    931.00     3.90    931.00     3.00  
  932.00     5.70    932.00     4.00    932.00     3.00  
  933.00     5.70    933.00     3.90    933.00     3.00  
  934.00     5.70    934.00     3.90    934.00     3.00  
  935.00     5.70    935.00     4.00    935.00     3.00  
  936.00     5.70    936.00     3.90    936.00     3.00  
  937.00     5.70    937.00     4.00    937.00     3.00  
  938.00     5.70    938.00     4.00    938.00     3.00  
  939.00     5.70    939.00     4.00    939.00     3.00  
  940.00     5.70    940.00     4.00    940.00     3.00  
  941.00     5.70    941.00     3.90    941.00     3.00  
  942.00     5.70    942.00     3.90    942.00     3.00  
  943.00     5.70    943.00     4.00    943.00     3.00  
  944.00     5.70    944.00     4.00    944.00     3.00  
  945.00     5.70    945.00     3.90    945.00     3.10  
  946.00     5.70    946.00     4.00    946.00     3.00  
  947.00     5.70    947.00     4.00    947.00     3.00  
  948.00     5.70    948.00     4.00    948.00     3.00  
  949.00     5.70    949.00     3.90    949.00     3.00  
  950.00     5.70    950.00     4.00    950.00     3.00  
  951.00     5.70    951.00     4.00    951.00     3.10  
  952.00     5.70    952.00     4.00    952.00     3.00  
  953.00     5.70    953.00     3.90    953.00     3.00  
  954.00     5.70    954.00     4.00    954.00     3.00  
  955.00     5.70    955.00     4.00    955.00     3.00  
  956.00     5.70    956.00     4.00    956.00     3.00  
  957.00     5.70    957.00     4.00    957.00     3.00  
  958.00     5.70    958.00     3.90    958.00     3.00  
  959.00     5.70    959.00     4.00    959.00     3.00  
  960.00     5.70    960.00     3.90    960.00     3.00  
  961.00     5.70    961.00     4.10    961.00     3.00  
  962.00     5.70    962.00     3.90    962.00     3.00  
  963.00     5.70    963.00     3.90    963.00     3.00  
  964.00     5.70    964.00     4.00    964.00     3.00  
  965.00     5.70    965.00     3.90    965.00     3.00  
  966.00     5.70    966.00     4.00    966.00     3.00  
  967.00     5.70    967.00     4.00    967.00     3.00  
  968.00     5.70    968.00     3.90    968.00     3.00  
  969.00     5.70    969.00     3.90    969.00     3.00  
  970.00     5.70    970.00     4.00    970.00     3.00  
  971.00     5.70    971.00     3.90    971.00     3.00  
  972.00     5.70    972.00     3.90    972.00     3.00  
  973.00     5.70    973.00     4.00    973.00     3.00  
  974.00     5.70    974.00     4.00    974.00     3.00  
  975.00     5.70    975.00     4.00    975.00     3.10  
  976.00     5.70    976.00     4.00    976.00     3.00  
  977.00     5.70    977.00     4.00    977.00     3.00  
  978.00     5.70    978.00     4.00    978.00     3.00  
  979.00     5.70    979.00     4.00    979.00     3.00  
  980.00     5.70    980.00     3.90    980.00     3.00  
  981.00     5.80    981.00     3.90    981.00     3.00  
  982.00     5.70    982.00     3.90    982.00     3.00  
  983.00     5.70    983.00     4.00    983.00     3.00  
  984.00     5.70    984.00     4.00    984.00     3.00  
  985.00     5.70    985.00     4.00    985.00     3.00  
  986.00     5.70    986.00     4.00    986.00     3.00  
  987.00     5.70    987.00     3.90    987.00     3.00  
  988.00     5.70    988.00     4.00    988.00     3.00  
  989.00     5.70    989.00     4.00    989.00     3.00  
  990.00     5.70    990.00     4.00    990.00     3.00  
  991.00     5.70    991.00     4.00    991.00     3.00  
  992.00     5.70    992.00     3.90    992.00     3.00  
  993.00     5.70    993.00     4.00    993.00     3.00  
  994.00     5.70    994.00     4.00    994.00     3.00  
  995.00     5.70    995.00     4.00    995.00     3.10  
  996.00     5.70    996.00     3.90    996.00     3.00  
  997.00     5.70    997.00     3.90    997.00     3.00  
  998.00     5.70    998.00     4.00    998.00     3.00  
  999.00     5.70    999.00     3.90    999.00     3.00  
 1000.00     5.70   1000.00     3.90   1000.00     3.00  
 1001.00     5.70   1001.00     3.90   1001.00     3.00  
 1002.00     5.70   1002.00     4.00   1002.00     3.00  
 1003.00     5.70   1003.00     4.00   1003.00     3.10  
 1004.00     5.70   1004.00     3.90   1004.00     3.10  
 1005.00     5.70   1005.00     3.90   1005.00     3.00  
 1006.00     5.70   1006.00     4.00   1006.00     3.00  
 1007.00     5.70   1007.00     4.00   1007.00     3.00  
 1008.00     5.70   1008.00     4.00   1008.00     3.00  
 1009.00     5.70   1009.00     4.00   1009.00     3.00  
 1010.00     5.70   1010.00     4.00   1010.00     3.00  
 1011.00     5.70   1011.00     4.00   1011.00     3.00  
 1012.00     5.70   1012.00     4.00   1012.00     3.00  
 1013.00     5.70   1013.00     3.90   1013.00     3.00  
 1014.00     5.70   1014.00     4.00   1014.00     3.00  
 1015.00     5.70   1015.00     4.00   1015.00     3.00  
 1016.00     5.70   1016.00     3.90   1016.00     3.00  
 1017.00     5.70   1017.00     3.90   1017.00     3.00  
 1018.00     5.70   1018.00     3.90   1018.00     3.00  
 1019.00     5.70   1019.00     3.90   1019.00     3.00  
 1020.00     5.70   1020.00     4.00   1020.00     3.00  
 1021.00     5.70   1021.00     3.90   1021.00     3.00  
 1022.00     5.70   1022.00     4.00   1022.00     3.00  
 1023.00     5.80   1023.00     4.00   1023.00     3.00  
 1024.00     5.70   1024.00     4.00   1024.00     3.00  
 1025.00     5.70   1025.00     3.90   1025.00     3.00  
 1026.00     5.70   1026.00     3.90   1026.00     3.00  
 1027.00     5.70   1027.00     4.00   1027.00     3.00  
 1028.00     5.70   1028.00     3.90   1028.00     3.00  
 1029.00     5.70   1029.00     3.90   1029.00     3.00  
 1030.00     5.70   1030.00     4.00   1030.00     3.00  
 1031.00     5.70   1031.00     4.00   1031.00     3.00  
 1032.00     5.70   1032.00     4.00   1032.00     3.00  
 1033.00     5.70   1033.00     3.90   1033.00     3.10  
 1034.00     5.70   1034.00     3.90   1034.00     3.00  
 1035.00     5.70   1035.00     3.90   1035.00     3.00  
 1036.00     5.70   1036.00     3.90   1036.00     3.00  
 1037.00     5.70   1037.00     3.90   1037.00     2.90  
 1038.00     5.70   1038.00     4.00   1038.00     3.00  
 1039.00     5.70   1039.00     4.00   1039.00     3.00  
 1040.00     5.70   1040.00     3.90   1040.00     3.00  
 1041.00     5.70   1041.00     3.90   1041.00     3.00  
 1042.00     5.70   1042.00     4.00   1042.00     3.00  
 1043.00     5.70   1043.00     3.90   1043.00     3.00  
 1044.00     5.70   1044.00     3.90   1044.00     3.00  
 1045.00     5.70   1045.00     3.90   1045.00     3.00  
 1046.00     5.70   1046.00     3.90   1046.00     3.00  
 1047.00     5.70   1047.00     3.90   1047.00     3.00  
 1048.00     5.70   1048.00     3.80   1048.00     2.90  
 1049.00     5.70   1049.00     3.90   1049.00     3.00  
 1050.00     5.70   1050.00     3.90   1050.00     3.00  
 1051.00     5.70   1051.00     3.90   1051.00     3.00  
 1052.00     5.70   1052.00     3.90   1052.00     3.00  
 1053.00     5.70   1053.00     3.90   1053.00     3.00  
 1054.00     5.70   1054.00     3.90   1054.00     3.00  
 1055.00     5.70   1055.00     3.90   1055.00     3.00  
 1056.00     5.70   1056.00     3.90   1056.00     3.00  
 1057.00     5.70   1057.00     3.90   1057.00     3.00  
 1058.00     5.70   1058.00     3.90   1058.00     3.00  
 1059.00     5.70   1059.00     3.90   1059.00     3.00  
 1060.00     5.70   1060.00     3.80   1060.00     3.10  
 1061.00     5.70   1061.00     3.80   1061.00     3.00  
 1062.00     5.70   1062.00     3.80   1062.00     3.00  
 1063.00     5.70   1063.00     3.90   1063.00     3.00  
 1064.00     5.70   1064.00     3.90   1064.00     3.00  
 1065.00     5.70   1065.00     3.90   1065.00     3.00  
 1066.00     5.70   1066.00     3.90   1066.00     3.00  
 1067.00     5.70   1067.00     3.90   1067.00     3.00  
 1068.00     5.70   1068.00     3.90   1068.00     3.00  
 1069.00     5.70   1069.00     3.90   1069.00     3.00  
 1070.00     5.70   1070.00     3.90   1070.00     3.00  
 1071.00     5.70   1071.00     3.90   1071.00     3.00  
 1072.00     5.70   1072.00     3.90   1072.00     3.00  
 1073.00     5.70   1073.00     3.90   1073.00     3.00  
 1074.00     5.70   1074.00     4.00   1074.00     3.00  
 1075.00     5.70   1075.00     3.90   1075.00     3.00  
 1076.00     5.70   1076.00     3.90   1076.00     3.00  
 1077.00     5.70   1077.00     3.90   1077.00     3.00  
 1078.00     5.70   1078.00     3.90   1078.00     3.00  
 1079.00     5.70   1079.00     3.80   1079.00     3.00  
 1080.00     5.70   1080.00     3.80   1080.00     3.00  
 1081.00     5.70   1081.00     3.90   1081.00     3.00  
 1082.00     5.70   1082.00     3.90   1082.00     3.10  
 1083.00     5.80   1083.00     3.90   1083.00     3.00  
 1084.00     5.70   1084.00     3.90   1084.00     3.00  
 1085.00     5.70   1085.00     3.90   1085.00     3.00  
 1086.00     5.70   1086.00     3.90   1086.00     3.00  
 1087.00     5.70   1087.00     3.90   1087.00     3.00  
 1088.00     5.70   1088.00     3.90   1088.00     3.00  
 1089.00     5.70   1089.00     3.90   1089.00     3.00  
 1090.00     5.70   1090.00     3.90   1090.00     3.00  
 1091.00     5.70   1091.00     3.90   1091.00     3.00  
 1092.00     5.70   1092.00     3.90   1092.00     3.00  
 1093.00     5.70   1093.00     3.80   1093.00     3.00  
 1094.00     5.70   1094.00     3.90   1094.00     3.00  
 1095.00     5.70   1095.00     3.90   1095.00     3.00  
 1096.00     5.80   1096.00     3.90   1096.00     3.00  
 1097.00     5.70   1097.00     3.90   1097.00     3.00  
 1098.00     5.70   1098.00     3.90   1098.00     3.10  
 1099.00     5.70   1099.00     3.80   1099.00     3.00  
 1100.00     5.70   1100.00     3.90   1100.00     3.00  
 1101.00     5.70   1101.00     3.90   1101.00     3.00  
 1102.00     5.70   1102.00     3.90   1102.00     3.00  
 1103.00     5.70   1103.00     3.90   1103.00     3.00  
 1104.00     5.70   1104.00     3.90   1104.00     3.00  
 1105.00     5.70   1105.00     3.90   1105.00     3.00  
 1106.00     5.70   1106.00     3.90   1106.00     3.00  
 1107.00     5.70   1107.00     3.90   1107.00     3.00  
 1108.00     5.70   1108.00     3.90   1108.00     3.00  
 1109.00     5.70   1109.00     3.90   1109.00     3.00  
 1110.00     5.70   1110.00     3.80   1110.00     3.00  
 1111.00     5.70   1111.00     3.90   1111.00     3.00  
 1112.00     5.70   1112.00     3.90   1112.00     3.00  
 1113.00     5.70   1113.00     3.90   1113.00     3.00  
 1114.00     5.70   1114.00     3.80   1114.00     3.00  
 1115.00     5.70   1115.00     3.80   1115.00     3.00  
 1116.00     5.70   1116.00     3.90   1116.00     3.00  
 1117.00     5.70   1117.00     3.90   1117.00     3.00  
 1118.00     5.70   1118.00     3.90   1118.00     3.10  
 1119.00     5.70   1119.00     3.90   1119.00     3.00  
 1120.00     5.70   1120.00     3.90   1120.00     3.00  
 1121.00     5.70   1121.00     3.90   1121.00     3.00  
 1122.00     5.70   1122.00     3.80   1122.00     3.00  
 1123.00     5.70   1123.00     3.90   1123.00     3.00  
 1124.00     5.70   1124.00     3.90   1124.00     2.90  
 1125.00     5.70   1125.00     3.90   1125.00     3.00  
 1126.00     5.70   1126.00     3.90   1126.00     3.00  
 1127.00     5.70   1127.00     3.90   1127.00     3.00  
 1128.00     5.70   1128.00     3.90   1128.00     3.10  
 1129.00     5.70   1129.00     3.90   1129.00     3.00  
 1130.00     5.70   1130.00     3.90   1130.00     3.00  
 1131.00     5.70   1131.00     3.90   1131.00     3.00  
 1132.00     5.70   1132.00     3.80   1132.00     3.00  
 1133.00     5.70   1133.00     3.90   1133.00     3.00  
 1134.00     5.70   1134.00     3.90   1134.00     3.00  
 1135.00     5.70   1135.00     3.80   1135.00     3.00  
 1136.00     5.70   1136.00     3.80   1136.00     3.00  
 1137.00     5.70   1137.00     3.90   1137.00     3.00  
 1138.00     5.70   1138.00     3.90   1138.00     3.00  
 1139.00     5.70   1139.00     3.90   1139.00     3.00  
 1140.00     5.70   1140.00     3.90   1140.00     3.00  
 1141.00     5.70   1141.00     3.90   1141.00     3.00  
 1142.00     5.70   1142.00     3.90   1142.00     3.10  
 1143.00     5.70   1143.00     3.90   1143.00     3.00  
 1144.00     5.70   1144.00     3.90   1144.00     3.00  
 1145.00     5.70   1145.00     3.90   1145.00     3.00  
 1146.00     5.70   1146.00     3.90   1146.00     3.00  
 1147.00     5.70   1147.00     3.90   1147.00     3.00  
 1148.00     5.70   1148.00     3.90   1148.00     3.00  
 1149.00     5.70   1149.00     3.90   1149.00     3.00  
 1150.00     5.70   1150.00     3.80   1150.00     3.00  
 1151.00     5.70   1151.00     3.90   1151.00     3.00  
 1152.00     5.70   1152.00     3.90   1152.00     3.00  
 1153.00     5.70   1153.00     3.90   1153.00     3.10  
 1154.00     5.70   1154.00     3.90   1154.00     3.00  
 1155.00     5.70   1155.00     3.90   1155.00     3.00  
 1156.00     5.70   1156.00     3.90   1156.00     3.00  
 1157.00     5.70   1157.00     3.90   1157.00     3.00  
 1158.00     5.70   1158.00     3.90   1158.00     3.10  
 1159.00     5.70   1159.00     3.80   1159.00     3.00  
 1160.00     5.70   1160.00     3.90   1160.00     3.00  
 1161.00     5.70   1161.00     3.90   1161.00     3.00  
 1162.00     5.70   1162.00     3.90   1162.00     3.00  
 1163.00     5.70   1163.00     3.90   1163.00     3.00  
 1164.00     5.70   1164.00     3.90   1164.00     3.00  
 1165.00     5.70   1165.00     3.90   1165.00     3.00  
 1166.00     5.70   1166.00     3.90   1166.00     3.00  
 1167.00     5.70   1167.00     3.90   1167.00     3.00  
 1168.00     5.70   1168.00     3.90   1168.00     3.00  
 1169.00     5.70   1169.00     3.80   1169.00     3.00  
 1170.00     5.70   1170.00     4.00   1170.00     3.00  
 1171.00     5.70   1171.00     3.80   1171.00     3.10  
 1172.00     5.70   1172.00     3.90   1172.00     3.00  
 1173.00     5.70   1173.00     3.90   1173.00     3.00  
 1174.00     5.70   1174.00     3.90   1174.00     3.00  
 1175.00     5.70   1175.00     3.90   1175.00     3.00  
 1176.00     5.70   1176.00     3.90   1176.00     3.00  
 1177.00     5.70   1177.00     3.80   1177.00     3.00  
 1178.00     5.70   1178.00     3.90   1178.00     3.00  
 1179.00     5.70   1179.00     3.90   1179.00     3.00  
 1180.00     5.70   1180.00     3.90   1180.00     3.00  
 1181.00     5.70   1181.00     3.90   1181.00     3.00  
 1182.00     5.70   1182.00     3.90   1182.00     3.00  
 1183.00     5.70   1183.00     3.90   1183.00     3.00  
 1184.00     5.70   1184.00     3.90   1184.00     3.00  
 1185.00     5.70   1185.00     3.90   1185.00     3.00  
 1186.00     5.70   1186.00     3.90   1186.00     3.00  
 1187.00     5.70   1187.00     3.80   1187.00     3.00  
 1188.00     5.70   1188.00     3.90   1188.00     3.00  
 1189.00     5.70   1189.00     3.80   1189.00     3.00  
 1190.00     5.70   1190.00     3.90   1190.00     3.00  
 1191.00     5.70   1191.00     3.90   1191.00     3.00  
 1192.00     5.70   1192.00     3.90   1192.00     3.00  
 1193.00     5.70   1193.00     3.90   1193.00     3.00  
 1194.00     5.70   1194.00     3.90   1194.00     3.00  
 1195.00     5.70   1195.00     3.90   1195.00     3.00  
 1196.00     5.70   1196.00     3.90   1196.00     3.00  
 1197.00     5.70   1197.00     3.90   1197.00     3.00  
 1198.00     5.70   1198.00     3.80   1198.00     3.00  
 1199.00     5.70   1199.00     3.90   1199.00     3.00  
 1200.00     5.70   1200.00     3.90   1200.00     3.00  
 1201.00     5.70   1201.00     3.90   1201.00     3.00  
 1202.00     5.70   1202.00     3.90   1202.00     3.00  
 1203.00     5.70   1203.00     3.90   1203.00     3.00  
 1204.00     5.70   1204.00     3.90   1204.00     3.00  
 1205.00     5.70   1205.00     3.90   1205.00     3.00  
 1206.00     5.70   1206.00     3.80   1206.00     3.00  
 1207.00     5.70   1207.00     3.90   1207.00     3.10  
 1208.00     5.70   1208.00     3.90   1208.00     3.00  
 1209.00     5.70   1209.00     3.90   1209.00     3.00  
 1210.00     5.70   1210.00     3.90   1210.00     3.00  
 1211.00     5.70   1211.00     3.90   1211.00     3.00  
 1212.00     5.70   1212.00     3.90   1212.00     3.00  
 1213.00     5.70   1213.00     3.90   1213.00     3.00  
 1214.00     5.70   1214.00     3.90   1214.00     3.00  
 1215.00     5.70   1215.00     3.90   1215.00     3.00  
 1216.00     5.70   1216.00     3.90   1216.00     3.00  
 1217.00     5.70   1217.00     3.90   1217.00     3.00  
 1218.00     5.70   1218.00     3.90   1218.00     3.00  
 1219.00     5.70   1219.00     3.80   1219.00     3.00  
 1220.00     5.70   1220.00     3.90   1220.00     3.00  
 1221.00     5.70   1221.00     3.90   1221.00     3.00  
 1222.00     5.70   1222.00     3.90   1222.00     3.00  
 1223.00     5.70   1223.00     3.90   1223.00     3.00  
 1224.00     5.70   1224.00     3.90   1224.00     3.00  
 1225.00     5.70   1225.00     3.90   1225.00     3.00  
 1226.00     5.70   1226.00     3.90   1226.00     3.10  
 1227.00     5.70   1227.00     3.90   1227.00     3.00  
 1228.00     5.70   1228.00     3.90   1228.00     3.00  
 1229.00     5.70   1229.00     3.90   1229.00     3.00  
 1230.00     5.70   1230.00     3.90   1230.00     3.00  
 1231.00     5.70   1231.00     3.90   1231.00     3.10  
 1232.00     5.70   1232.00     3.80   1232.00     3.00  
 1233.00     5.70   1233.00     3.90   1233.00     3.00  
 1234.00     5.70   1234.00     3.90   1234.00     3.00  
 1235.00     5.70   1235.00     3.80   1235.00     3.00  
 1236.00     5.70   1236.00     3.90   1236.00     3.00  
 1237.00     5.70   1237.00     3.90   1237.00     3.00  
 1238.00     5.70   1238.00     3.80   1238.00     3.00  
 1239.00     5.70   1239.00     3.80   1239.00     3.00  
 1240.00     5.70   1240.00     3.80   1240.00     3.00  
 1241.00     5.70   1241.00     3.90   1241.00     3.00  
 1242.00     5.70   1242.00     3.90   1242.00     3.00  
 1243.00     5.70   1243.00     3.90   1243.00     3.00  
 1244.00     5.70   1244.00     3.90   1244.00     3.00  
 1245.00     5.70   1245.00     3.90   1245.00     3.00  
 1246.00     5.70   1246.00     3.90   1246.00     3.10  
 1247.00     5.70   1247.00     3.90   1247.00     3.00  
 1248.00     5.70   1248.00     3.90   1248.00     3.10  
 1249.00     5.70   1249.00     3.90   1249.00     3.00  
 1250.00     5.70   1250.00     3.90   1250.00     3.00  
 1251.00     5.70   1251.00     3.90   1251.00     3.00  
 1252.00     5.70   1252.00     3.90   1252.00     3.00  
 1253.00     5.70   1253.00     3.90   1253.00     3.00  
 1254.00     5.70   1254.00     3.90   1254.00     3.00  
 1255.00     5.70   1255.00     3.90   1255.00     3.00  
 1256.00     5.70   1256.00     3.90   1256.00     3.00  
 1257.00     5.70   1257.00     3.90   1257.00     3.00  
 1258.00     5.70   1258.00     3.90   1258.00     3.00  
 1259.00     5.70   1259.00     3.90   1259.00     3.10  
 1260.00     5.70   1260.00     3.90   1260.00     3.00  
 1261.00     5.70   1261.00     3.90   1261.00     3.00  
 1262.00     5.70   1262.00     3.90   1262.00     3.00  
 1263.00     5.70   1263.00     3.90   1263.00     3.00  
 1264.00     5.70   1264.00     3.90   1264.00     3.00  
 1265.00     5.70   1265.00     3.90   1265.00     3.00  
 1266.00     5.70   1266.00     3.90   1266.00     3.00  
 1267.00     5.70   1267.00     3.90   1267.00     3.00  
 1268.00     5.70   1268.00     3.80   1268.00     3.00  
 1269.00     5.70   1269.00     3.90   1269.00     3.00  
 1270.00     5.70   1270.00     3.90   1270.00     3.00  
 1271.00     5.70   1271.00     3.90   1271.00     3.00  
 1272.00     5.70   1272.00     3.90   1272.00     3.00  
 1273.00     5.70   1273.00     3.80   1273.00     3.00  
 1274.00     5.70   1274.00     3.80   1274.00     3.00  
 1275.00     5.70   1275.00     3.90   1275.00     3.00  
 1276.00     5.70   1276.00     3.90   1276.00     2.90  
 1277.00     5.70   1277.00     3.90   1277.00     3.00  
 1278.00     5.70   1278.00     3.90   1278.00     3.00  
 1279.00     5.70   1279.00     3.90   1279.00     3.00  
 1280.00     5.70   1280.00     3.90   1280.00     3.00  
 1281.00     5.70   1281.00     3.90   1281.00     3.00  
 1282.00     5.70   1282.00     3.80   1282.00     3.00  
 1283.00     5.70   1283.00     3.90   1283.00     3.00  
 1284.00     5.70   1284.00     3.90   1284.00     3.10  
 1285.00     5.70   1285.00     3.90   1285.00     3.00  
 1286.00     5.70   1286.00     3.90   1286.00     3.00  
 1287.00     5.70   1287.00     3.90   1287.00     3.00  
 1288.00     5.70   1288.00     3.90   1288.00     3.10  
 1289.00     5.70   1289.00     3.90   1289.00     3.00  
 1290.00     5.70   1290.00     3.90   1290.00     3.00  
 1291.00     5.70   1291.00     3.80   1291.00     3.00  
 1292.00     5.70   1292.00     3.90   1292.00     3.00  
 1293.00     5.70   1293.00     3.90   1293.00     3.00  
 1294.00     5.70   1294.00     3.90   1294.00     3.00  
 1295.00     5.70   1295.00     3.90   1295.00     3.00  
 1296.00     5.70   1296.00     3.90   1296.00     3.00  
 1297.00     5.70   1297.00     3.90   1297.00     3.00  
 1298.00     5.70   1298.00     3.90   1298.00     3.00  
 1299.00     5.70   1299.00     3.90   1299.00     3.00  
 1300.00     5.70   1300.00     3.90   1300.00     3.00  
 1301.00     5.70   1301.00     3.90   1301.00     3.00  
 1302.00     5.70   1302.00     3.90   1302.00     3.00  
 1303.00     5.70   1303.00     3.90   1303.00     3.00  
 1304.00     5.70   1304.00     3.80   1304.00     3.00  
 1305.00     5.70   1305.00     3.90   1305.00     3.00  
 1306.00     5.70   1306.00     3.90   1306.00     3.00  
 1307.00     5.70   1307.00     3.90   1307.00     3.00  
 1308.00     5.70   1308.00     3.80   1308.00     3.00  
 1309.00     5.70   1309.00     3.90   1309.00     3.00  
 1310.00     5.70   1310.00     3.90   1310.00     3.00  
 1311.00     5.70   1311.00     3.90   1311.00     3.10  
 1312.00     5.70   1312.00     3.90   1312.00     3.00  
 1313.00     5.70   1313.00     3.90   1313.00     3.00  
 1314.00     5.70   1314.00     3.90   1314.00     3.10  
 1315.00     5.70   1315.00     3.90   1315.00     3.00  
 1316.00     5.70   1316.00     3.90   1316.00     3.00  
 1317.00     5.70   1317.00     3.80   1317.00     3.00  
 1318.00     5.70   1318.00     3.90   1318.00     3.00  
 1319.00     5.70   1319.00     3.90   1319.00     3.10  
 1320.00     5.70   1320.00     3.90   1320.00     3.00  
 1321.00     5.70   1321.00     3.90   1321.00     3.00  
 1322.00     5.70   1322.00     3.90   1322.00     3.00  
 1323.00     5.70   1323.00     3.90   1323.00     3.00  
 1324.00     5.70   1324.00     3.90   1324.00     3.00  
 1325.00     5.70   1325.00     3.80   1325.00     3.00  
 1326.00     5.70   1326.00     3.90   1326.00     3.00  
 1327.00     5.70   1327.00     3.90   1327.00     3.00  
 1328.00     5.70   1328.00     3.90   1328.00     3.00  
 1329.00     5.70   1329.00     3.90   1329.00     3.00  
 1330.00     5.70   1330.00     3.90   1330.00     3.00  
 1331.00     5.70   1331.00     3.90   1331.00     3.00  
 1332.00     5.70   1332.00     3.90   1332.00     3.00  
 1333.00     5.70   1333.00     3.90   1333.00     3.00  
 1334.00     5.70   1334.00     3.90   1334.00     3.00  
 1335.00     5.70   1335.00     3.90   1335.00     3.00  
 1336.00     5.70   1336.00     3.90   1336.00     3.00  
 1337.00     5.70   1337.00     3.90   1337.00     3.00  
 1338.00     5.70   1338.00     3.90   1338.00     3.00  
 1339.00     5.70   1339.00     3.90   1339.00     3.00  
 1340.00     5.70   1340.00     3.90   1340.00     3.00  
 1341.00     5.70   1341.00     3.90   1341.00     3.00  
 1342.00     5.70   1342.00     3.90   1342.00     3.00  
 1343.00     5.70   1343.00     3.90   1343.00     3.00  
 1344.00     5.70   1344.00     3.90   1344.00     3.00  
 1345.00     5.70   1345.00     3.90   1345.00     3.00  
 1346.00     5.70   1346.00     3.90   1346.00     3.00  
 1347.00     5.70   1347.00     3.80   1347.00     3.00  
 1348.00     5.70   1348.00     3.90   1348.00     3.00  
 1349.00     5.70   1349.00     3.90   1349.00     3.00  
 1350.00     5.70   1350.00     3.90   1350.00     3.00  
 1351.00     5.70   1351.00     3.90   1351.00     3.00  
 1352.00     5.70   1352.00     3.80   1352.00     3.00  
 1353.00     5.70   1353.00     3.90   1353.00     3.00  
 1354.00     5.70   1354.00     3.90   1354.00     3.00  
 1355.00     5.70   1355.00     3.90   1355.00     3.00  
 1356.00     5.70   1356.00     3.90   1356.00     3.00  
 1357.00     5.70   1357.00     3.80   1357.00     3.00  
 1358.00     5.70   1358.00     3.90   1358.00     3.10  
 1359.00     5.70   1359.00     3.80   1359.00     3.00  
 1360.00     5.70   1360.00     3.90   1360.00     3.00  
 1361.00     5.70   1361.00     3.90   1361.00     3.00  
 1362.00     5.70   1362.00     3.90   1362.00     3.00  
 1363.00     5.70   1363.00     3.90   1363.00     3.00  
 1364.00     5.70   1364.00     3.80   1364.00     3.00  
 1365.00     5.70   1365.00     3.90   1365.00     3.10  
